Symbol,Date,Open,High,Low,Close,Volume
SAUE.IDX,23-Nov-16,165.57,166.3,164.25,166.21,0
SBAI.IDX,23-Nov-16,92.04,92.04,90.11,91.74,0
SBER.IDX,23-Nov-16,67.78,68.46,67.16,68.37,0
SBES.IDX,23-Nov-16,1037,1041.71,1032.84,1034.22,0
SBFI.IDX,23-Nov-16,77.77,85.18,77.77,85.18,0
SBIX.IDX,23-Nov-16,264.94,267.05,263.79,266.37,0
SBNP.IDX,23-Nov-16,1871.03,1877.52,1865.06,1875.5,0
SBOF.IDX,23-Nov-16,66.66,70.37,66.66,70.37,0
SBOH.IDX,23-Nov-16,70.37,70.37,70.37,70.37,0
SBSE.IDX,23-Nov-16,1593,1604.08,1586.68,1604.08,0
SBSU.IDX,23-Nov-16,1271.86,1272.87,1262.37,1269.14,0
SBTH.IDX,23-Nov-16,77.77,77.77,77.77,77.77,0
SBTR.IDX,23-Nov-16,71.09,71.82,70.46,71.72,0
SBTW.IDX,23-Nov-16,88.88,88.88,85.18,88.88,0
SBUP.IDX,23-Nov-16,4458.76,4459.21,4426.02,4435.32,0
SCBR.IDX,23-Nov-16,40.06,40.15,39.67,40.13,0
SCEI.IDX,23-Nov-16,793.39,796.46,789.24,790.57,0
SCGD.IDX,23-Nov-16,547.46,549.9,542.02,545.03,0
SCGT.IDX,23-Nov-16,2108.22,2114.08,2093.96,2100.01,0
SCII.IDX,23-Nov-16,74.63,75.18,74.48,74.99,0
SCIR.IDX,23-Nov-16,210.07,216.52,207.93,215.13,0
SCIS.IDX,23-Nov-16,188.42,194.21,186.5,192.95,0
SCIT.IDX,23-Nov-16,359.73,370.77,356,368.38,0
SCPC.IDX,23-Nov-16,2144.55,2161.63,2144.55,2155.13,0
SCPX.IDX,23-Nov-16,628.49,633.38,624.3,627.76,0
SCRC.IDX,23-Nov-16,2984.81,3005.21,2977.67,2983.02,0
SCRE.IDX,23-Nov-16,3970.55,3988.16,3964.33,3982.57,0
SCSC.IDX,23-Nov-16,2955.37,2977.83,2955.37,2965.12,0
SCSE.IDX,23-Nov-16,2552.44,2581.42,2552.44,2571.45,0
SCSR.IDX,23-Nov-16,556.81,558.47,553.41,554.34,0
SCWI.IDX,23-Nov-16,166.09,166.52,165.2,165.42,0
SCWP.IDX,23-Nov-16,273.01,274.13,271.2,271.68,0
SCYE.IDX,23-Nov-16,105.56,105.66,105.52,105.52,0
SCYI.IDX,23-Nov-16,120.94,121.05,120.89,120.89,0
SDCG.IDX,23-Nov-16,749.22,752.37,746.75,752.36,0
SDCV.IDX,23-Nov-16,734.3,737.79,732.26,737.78,0
SDDE.IDX,23-Nov-16,505.72,505.99,503.49,505.44,0
SDEW.IDX,23-Nov-16,1317.4,1324.49,1313.49,1324.29,0
SDGO.IDX,23-Nov-16,623.93,625.73,622.01,625.73,0
SDIP.IDX,23-Nov-16,123.33,124.09,123.06,123.79,0
SDIS.IDX,23-Nov-16,139.87,140.73,139.57,140.4,0
SDIT.IDX,23-Nov-16,145.1,145.99,144.78,145.64,0
SDLC.IDX,23-Nov-16,644.58,646.58,642.63,646.56,0
SDMC.IDX,23-Nov-16,894.67,900.11,892.72,900.05,0
SDPI.IDX,23-Nov-16,1278.6,1281.58,1271.49,1278.8,0
SDSC.IDX,23-Nov-16,914.24,920.02,910.16,919.94,0
SDTI.IDX,23-Nov-16,1464.14,1467.55,1455.99,1464.36,0
SDTR.IDX,23-Nov-16,1202.74,1202.74,1188.68,1190.24,0
SDTS.IDX,23-Nov-16,1104.63,1111.71,1103.23,1110.08,0
SDTT.IDX,23-Nov-16,1284.98,1293.21,1283.35,1291.32,0
SDVO.IDX,23-Nov-16,593.96,595.76,591.98,595.66,0
SEAN.IDX,23-Nov-16,632.15,633.78,628.4,633.78,0
SEBI.IDX,23-Nov-16,2008.75,2015.73,1999.59,2008.71,0
SECA.IDX,23-Nov-16,217.91,218.58,215.99,218.01,0
SECB.IDX,23-Nov-16,223.1,223.78,221.13,223.2,0
SECC.IDX,23-Nov-16,382.03,383.16,378.63,382.16,0
SEFI.IDX,23-Nov-16,83.78,91.89,83.78,91.89,0
SEIB.IDX,23-Nov-16,2569.48,2588.7,2567.52,2587.51,0
SEIE.IDX,23-Nov-16,192.41,194.27,192.41,193.61,0
SEII.IDX,23-Nov-16,566.65,568.81,563.67,564.61,0
SEIT.IDX,23-Nov-16,150.12,150.53,148.84,149.88,0
SEIU.IDX,23-Nov-16,173.91,174.71,173.19,173.19,0
SEMT.IDX,23-Nov-16,1058.4,1060.71,-20.05,-20.05,0
SENSEX.IDX,23-Nov-16,26101.33,26130.49,25877.16,26051.81,0
SEOF.IDX,23-Nov-16,75.67,81.08,75.67,81.08,0
SEOH.IDX,23-Nov-16,75.67,78.37,75.67,78.37,0
SETH.IDX,23-Nov-16,81.08,83.78,78.37,81.08,0
SETW.IDX,23-Nov-16,97.29,100,97.29,97.29,0
SFFI.IDX,23-Nov-16,67.39,69.56,65.21,68.47,0
SFOF.IDX,23-Nov-16,61.95,64.13,61.95,63.04,0
SFOH.IDX,23-Nov-16,65.21,66.3,65.21,65.21,0
SFTH.IDX,23-Nov-16,70.65,70.65,70.65,70.65,0
SFTR.IDX,23-Nov-16,1159.1,1159.1,1132.8,1158.34,0
SFTW.IDX,23-Nov-16,79.34,80.43,76.08,79.34,0
SG0A.IDX,23-Nov-16,262.93,262.93,260.53,262.43,0
SG0B.IDX,23-Nov-16,77.79,77.79,77.08,77.65,0
SG0C.IDX,23-Nov-16,805.58,805.63,798.44,804.36,0
SG0D.IDX,23-Nov-16,43.24,43.24,42.69,43.06,0
SG0E.IDX,23-Nov-16,447.74,447.78,442.2,446.09,0
SG0F.IDX,23-Nov-16,370.26,372.66,368.97,372.45,0
SG0G.IDX,23-Nov-16,327.17,329.29,326.03,329.11,0
SG0H.IDX,23-Nov-16,3389.65,3411.77,3377.78,3409.71,0
SG0I.IDX,23-Nov-16,272.91,275,269.62,272.42,0
SG1A.IDX,23-Nov-16,609.63,612.84,600.93,607.16,0
SG1B.IDX,23-Nov-16,284.29,284.49,277.98,282.31,0
SG1C.IDX,23-Nov-16,9.73,9.74,9.51,9.66,0
SG1D.IDX,23-Nov-16,100.9,100.98,98.67,100.21,0
SG1E.IDX,23-Nov-16,111.85,113.5,110.67,112.91,0
SG1F.IDX,23-Nov-16,25.3,25.67,25.03,25.54,0
SG1G.IDX,23-Nov-16,51.16,51.92,50.61,51.65,0
SG1H.IDX,23-Nov-16,170.35,182.6,168.54,181.96,0
SG1I.IDX,23-Nov-16,83.68,89.7,82.79,89.38,0
SG1J.IDX,23-Nov-16,225.59,227.32,222.87,225.18,0
SG2A.IDX,23-Nov-16,426.46,429.61,421.78,425.53,0
SG2B.IDX,23-Nov-16,290.96,293.11,287.76,290.32,0
SG2C.IDX,23-Nov-16,406.49,408.27,400.83,404.39,0
SG2D.IDX,23-Nov-16,95.83,96.26,94.57,95.79,0
SG2E.IDX,23-Nov-16,9.25,9.29,9.13,9.25,0
SG2F.IDX,23-Nov-16,31.62,31.76,31.2,31.6,0
SG2G.IDX,23-Nov-16,124.64,124.64,121.29,121.44,0
SG2H.IDX,23-Nov-16,14.82,14.82,14.42,14.44,0
SG2I.IDX,23-Nov-16,71.39,71.39,69.47,69.56,0
SG2J.IDX,23-Nov-16,97.27,104.05,96.04,103.69,0
SG3A.IDX,23-Nov-16,502.42,517.91,498.16,513.75,0
SG3B.IDX,23-Nov-16,3434.67,3540.29,3404.67,3512.13,0
SG3C.IDX,23-Nov-16,296.38,296.8,292.46,296.59,0
SG3D.IDX,23-Nov-16,8.09,8.1,7.99,8.1,0
SG3E.IDX,23-Nov-16,83.76,84.06,82.83,84,0
SG3F.IDX,23-Nov-16,102.78,102.9,100.56,101.93,0
SG3G.IDX,23-Nov-16,42.94,42.98,42.01,42.58,0
SG3H.IDX,23-Nov-16,293.48,293.81,287.1,291.05,0
SG3I.IDX,23-Nov-16,263.23,265.31,259.83,262.85,0
SG3J.IDX,23-Nov-16,397.6,409.87,394.24,406.57,0
SG4A.IDX,23-Nov-16,424.69,427.25,418.51,423.36,0
SG4B.IDX,23-Nov-16,266.56,268.57,263.88,266.98,0
SG4C.IDX,23-Nov-16,81.04,81.65,80.23,81.17,0
SG4D.IDX,23-Nov-16,139.2,140.04,137.61,139.22,0
SG4E.IDX,23-Nov-16,104.08,105,103.02,104.09,0
SG4F.IDX,23-Nov-16,388.84,391.56,384.23,388.2,0
SG4G.IDX,23-Nov-16,146.54,147.72,146.01,147.54,0
SG4H.IDX,23-Nov-16,97.77,98.56,97.41,98.44,0
SG4I.IDX,23-Nov-16,118.14,119.09,117.71,118.95,0
SG4J.IDX,23-Nov-16,157.24,158.49,155.21,157.01,0
SG5A.IDX,23-Nov-16,277.95,281.21,277.18,278.26,0
SG5B.IDX,23-Nov-16,387.17,391.7,386.09,387.6,0
SG5C.IDX,23-Nov-16,706.85,708.89,689.33,694.22,0
SG5D.IDX,23-Nov-16,100.26,100.54,97.77,98.46,0
SG5E.IDX,23-Nov-16,649.57,651.44,633.47,637.96,0
SG5F.IDX,23-Nov-16,320.93,320.93,315.89,320.65,0
SG5G.IDX,23-Nov-16,26.16,26.16,25.75,26.13,0
SG5H.IDX,23-Nov-16,270.84,270.91,266.75,270.81,0
SG5I.IDX,23-Nov-16,187.1,189.64,185.81,186.17,0
SG5J.IDX,23-Nov-16,416,420.88,414.84,416.47,0
SG6A.IDX,23-Nov-16,642.15,650.82,637.74,638.99,0
SG6B.IDX,23-Nov-16,170.08,174.14,168.79,173.15,0
SG6C.IDX,23-Nov-16,1162.83,1190.58,1153.88,1183.82,0
SG6D.IDX,23-Nov-16,133.3,133.3,130.69,133.07,0
SG6E.IDX,23-Nov-16,19.84,19.85,19.46,19.81,0
SG6F.IDX,23-Nov-16,27.64,27.65,27.11,27.61,0
SG6G.IDX,23-Nov-16,328.15,335.65,326.28,332.84,0
SG6H.IDX,23-Nov-16,207.09,211.82,205.91,210.05,0
SG6I.IDX,23-Nov-16,355.21,363.33,353.19,360.29,0
SG6J.IDX,23-Nov-16,172.2,174.53,171.01,171.35,0
SG7A.IDX,23-Nov-16,16.19,16.44,16.17,16.19,0
SG7B.IDX,23-Nov-16,116.52,118.25,116.36,116.52,0
SG7C.IDX,23-Nov-16,346.65,347.52,343.53,347.04,0
SG7D.IDX,23-Nov-16,191.4,191.83,189.62,191.55,0
SG7E.IDX,23-Nov-16,1982.21,1986.67,1963.79,1983.84,0
SG7F.IDX,23-Nov-16,376.02,378.32,374.4,378.15,0
SG7G.IDX,23-Nov-16,310.84,312.75,309.5,312.6,0
SG7H.IDX,23-Nov-16,3220.45,3240.18,3206.57,3238.72,0
SG7I.IDX,23-Nov-16,158.79,159.65,158.49,159.47,0
SG7J.IDX,23-Nov-16,81.46,82.67,81.35,81.46,0
SG8A.IDX,23-Nov-16,145.14,148.84,142.24,147.34,0
SG8B.IDX,23-Nov-16,13.62,13.97,13.35,13.83,0
SG8C.IDX,23-Nov-16,24.43,25.05,23.94,24.8,0
SG8D.IDX,23-Nov-16,182.32,186.74,180.7,186,0
SG8E.IDX,23-Nov-16,156.68,160.48,155.29,159.84,0
SG8F.IDX,23-Nov-16,289.54,296.55,286.96,295.38,0
SG8G.IDX,23-Nov-16,172.18,172.55,170.74,172.48,0
SG8H.IDX,23-Nov-16,318.58,319.18,315.84,319.05,0
SG8I.IDX,23-Nov-16,1783.27,1787.05,1768.32,1786.34,0
SG8J.IDX,23-Nov-16,1644.61,1653.61,1641.51,1651.66,0
SG9A.IDX,23-Nov-16,52.97,53.15,52.38,52.94,0
SG9B.IDX,23-Nov-16,85.9,86.2,84.94,85.85,0
SG9C.IDX,23-Nov-16,373.53,375.17,369.93,373.57,0
SG9D.IDX,23-Nov-16,337.6,338.72,334.02,337.29,0
SG9E.IDX,23-Nov-16,3467.25,3478.76,3430.46,3464.1,0
SG9F.IDX,23-Nov-16,155.82,156.72,154.39,156.06,0
SG9G.IDX,23-Nov-16,72.66,73,71.92,72.7,0
SG9H.IDX,23-Nov-16,600.88,603.68,594.77,601.19,0
SG9I.IDX,23-Nov-16,174.57,176.12,172.61,174.37,0
SG9J.IDX,23-Nov-16,181.24,182.06,179.4,181.32,0
SGAA.IDX,23-Nov-16,1623.74,1626.08,1614.88,1625.86,0
SGAB.IDX,23-Nov-16,1823.81,1841.97,1817.1,1838.59,0
SGAC.IDX,23-Nov-16,3970.27,3993.04,3953.01,3984.59,0
SGAD.IDX,23-Nov-16,4457.32,4518.02,4451.02,4514.06,0
SGCC.IDX,23-Nov-16,214.31,215.25,212.28,214.45,0
SGCR.IDX,23-Nov-16,129.86,131.46,128.59,130.87,0
SGDO.IDX,23-Nov-16,130.79,131.38,129.95,130.44,0
SGIA.IDX,23-Nov-16,212.51,213.55,210.93,213,0
SGIB.IDX,23-Nov-16,507.67,507.67,503.7,505.63,0
SGID.IDX,23-Nov-16,473.97,473.97,470.6,472,0
SGIF.IDX,23-Nov-16,182.22,183.09,182.07,183.05,0
SGIR.IDX,23-Nov-16,118.68,119.99,117.49,119.55,0
SGJ.IDX,23-Nov-16,165.17,166.64,163.49,165.2,0
SGK.IDX,23-Nov-16,301.92,301.92,298.06,300.66,0
SGLN.IDX,23-Nov-16,224.34,225.7,224.2,224.9,0
SGLS.IDX,23-Nov-16,200.44,201.46,200.1,200.73,0
SGMA.IDX,23-Nov-16,176.87,178.83,175.09,178.17,0
SGME.IDX,23-Nov-16,1349.93,1357.36,1349.93,1355.38,0
SGMU.IDX,23-Nov-16,974.97,980.09,968.27,970.34,0
SGON.IDX,23-Nov-16,341.71,343.72,339.98,341.29,0
SGP.IDX,23-Nov-16,1600.91,1605.92,1560.57,1572.82,0
SGPA.IDX,23-Nov-16,202.08,204.58,200.12,203.66,0
SGPG.IDX,23-Nov-16,148.92,148.92,147.02,148.19,0
SGPP.IDX,23-Nov-16,62.59,62.81,61.94,62.58,0
SGPR.IDX,23-Nov-16,58.6,58.6,57.88,58.34,0
SGPT.IDX,23-Nov-16,107.44,107.8,106.32,107.41,0
SGQA.IDX,23-Nov-16,834.77,840.32,823.68,832.06,0
SGQB.IDX,23-Nov-16,176.55,178.17,174.72,176.39,0
SGQC.IDX,23-Nov-16,237.2,238.89,234.3,236.53,0
SGQD.IDX,23-Nov-16,884.54,890.84,873.71,882.03,0
SGQE.IDX,23-Nov-16,166.59,167.12,162.39,163.67,0
SGQF.IDX,23-Nov-16,1482.58,1487.27,1445.18,1456.57,0
SGQG.IDX,23-Nov-16,360.24,361.38,356.92,360.57,0
SGQH.IDX,23-Nov-16,204.13,204.65,202.13,204.19,0
SGQI.IDX,23-Nov-16,2114.07,2119.44,2093.31,2114.7,0
SGQJ.IDX,23-Nov-16,223.86,225.34,220.88,223.13,0
SGRC.IDX,23-Nov-16,117.89,120.11,117.39,119.86,0
SGRE.IDX,23-Nov-16,95.1,96.89,94.69,96.69,0
SGRG.IDX,23-Nov-16,34.23,34.23,33.8,34.06,0
SGRM.IDX,23-Nov-16,122.24,122.63,121.19,121.74,0
SGRT.IDX,23-Nov-16,104.86,105.32,104.02,105.27,0
SGSA.IDX,23-Nov-16,817.13,821.77,793.45,804.93,0
SGSB.IDX,23-Nov-16,64.87,65.23,62.99,63.9,0
SGSC.IDX,23-Nov-16,577.52,580.8,560.79,568.9,0
SGSD.IDX,23-Nov-16,408.93,411.21,403.96,410.61,0
SGSE.IDX,23-Nov-16,219.19,220.16,217.12,219.34,0
SGSF.IDX,23-Nov-16,449.53,451.93,443.86,451.28,0
SGSG.IDX,23-Nov-16,4659.03,4683.9,4600.24,4677.11,0
SGSH.IDX,23-Nov-16,207.89,209.36,206,206.1,0
SGSJ.IDX,23-Nov-16,16.75,16.87,16.6,16.61,0
SGSK.IDX,23-Nov-16,149.19,150.25,147.84,147.91,0
SGSM.IDX,23-Nov-16,182.79,183.16,181.16,183.01,0
SGSN.IDX,23-Nov-16,1893.16,1897.02,1876.3,1895.43,0
SGSO.IDX,23-Nov-16,300.26,304.78,296.77,302.78,0
SGSP.IDX,23-Nov-16,870.23,883.34,860.14,877.56,0
SGSQ.IDX,23-Nov-16,2217.4,2242.89,2184.56,2229.28,0
SGSR.IDX,23-Nov-16,289.9,290.24,283.29,287.53,0
SGSS.IDX,23-Nov-16,7.97,7.98,7.79,7.9,0
SGST.IDX,23-Nov-16,82.65,82.74,80.76,81.97,0
SGSU.IDX,23-Nov-16,204.57,212.96,202.72,209.97,0
SGSV.IDX,23-Nov-16,60.79,63.28,60.24,62.4,0
SGSW.IDX,23-Nov-16,122.94,127.98,121.83,126.18,0
SGSX.IDX,23-Nov-16,334.3,334.99,331.34,334.72,0
SGT.IDX,23-Nov-16,2272.28,2279.98,2248.62,2271.64,0
SGTR.IDX,23-Nov-16,222.38,225.12,220.2,224.12,0
SGV.IDX,23-Nov-16,240.69,242,240.23,241.72,0
SGWN.IDX,23-Nov-16,1987,2001.56,1975.65,1998.47,0
SGWP.IDX,23-Nov-16,1759.75,1772.62,1749.66,1769.89,0
SGWT.IDX,23-Nov-16,149.43,150.38,148.2,150.02,0
SGX.IDX,23-Nov-16,370.98,372.62,367.47,371.23,0
SGY.IDX,23-Nov-16,311.55,318.99,309.19,317.18,0
SHEP.IDX,23-Nov-16,299.93,301.89,299,300.31,0
SHEU.IDX,23-Nov-16,376.77,378.55,375.08,376.61,0
SHTR.IDX,23-Nov-16,931.9,942.39,929.02,942.38,0
SHUS.IDX,23-Nov-16,630.21,630.21,626.59,628.89,0
SIDO.IDX,23-Nov-16,1870.09,1881.82,1860.29,1868.06,0
SIFI.IDX,23-Nov-16,88.05,88.05,85.07,86.56,0
SIII.IDX,23-Nov-16,1183.14,1193.24,1178.64,1191.19,0
SIIP.IDX,23-Nov-16,94.24,94.94,94.17,94.64,0
SIIS.IDX,23-Nov-16,99.79,100.53,99.71,100.21,0
SIIT.IDX,23-Nov-16,110.88,111.7,110.79,111.35,0
SIN.IDX,23-Nov-16,256.59,257.23,255.2,256.79,0
SIOF.IDX,23-Nov-16,79.1,79.1,77.61,77.61,0
SIOH.IDX,23-Nov-16,77.61,79.1,76.11,79.1,0
SIPR.IDX,23-Nov-16,897.62,899.58,890.86,896.78,0
SIRI.IDX,23-Nov-16,153.09,153.11,152.88,153.09,0
SIRP.IDX,23-Nov-16,104.62,105.35,104.23,104.41,0
SIS.IDX,23-Nov-16,158.9,159.4,158.21,159.01,0
SITH.IDX,23-Nov-16,85.07,88.05,85.07,88.05,0
SITR.IDX,23-Nov-16,488.19,491.25,488.04,490.58,0
SITW.IDX,23-Nov-16,94.02,94.02,92.53,94.02,0
SIUT.IDX,23-Nov-16,36.69,36.96,36.62,36.62,0
SIV.IDX,23-Nov-16,18.94,20.61,18.92,19.97,0
SJTR.IDX,23-Nov-16,894.81,895.15,890.12,892.77,0
SKFI.IDX,23-Nov-16,70.83,72.22,68.05,68.05,0
SKOF.IDX,23-Nov-16,66.66,68.05,65.27,68.05,0
SKOH.IDX,23-Nov-16,79.16,79.16,76.38,77.77,0
SKTH.IDX,23-Nov-16,81.94,83.33,81.94,83.33,0
SKTR.IDX,23-Nov-16,501.27,503.66,498.84,503.63,0
SKTW.IDX,23-Nov-16,75,76.38,72.22,75,0
SLAC.IDX,23-Nov-16,4927.65,4946.73,4867.87,4946.69,0
SLCN.IDX,23-Nov-16,196.11,196.34,195.43,196.34,0
SLCT.IDX,23-Nov-16,253.41,253.71,252.53,253.71,0
SLCU.IDX,23-Nov-16,234.65,234.93,233.84,234.93,0
SLEE.IDX,23-Nov-16,114.19,115.43,113.77,115.33,0
SLER.IDX,23-Nov-16,63.23,63.91,62.99,63.86,0
SLEW.IDX,23-Nov-16,985.09,991.77,980.15,991.63,0
SLFI.IDX,23-Nov-16,72.22,77.77,70.37,77.77,0
SLOF.IDX,23-Nov-16,62.96,66.66,62.96,66.66,0
SLOH.IDX,23-Nov-16,66.66,66.66,62.96,64.81,0
SLPE.IDX,23-Nov-16,973.33,979.07,970.3,978.37,0
SLPX.IDX,23-Nov-16,295.36,297.89,294.84,297.63,0
SLRT.IDX,23-Nov-16,66.92,67.64,66.67,67.59,0
SLTH.IDX,23-Nov-16,64.81,68.51,64.81,68.51,0
SLTW.IDX,23-Nov-16,87.03,88.88,85.18,88.88,0
SLUN.IDX,23-Nov-16,4617.95,4625.65,4582.84,4625.65,0
SLUT.IDX,23-Nov-16,6914.59,6933.9,6736.59,6799.54,0
SLV.IDX,23-Nov-16,16.65,16.73,16.16,16.39,65281
SML.IDX,23-Nov-16,814.25,821.82,813.25,821.67,66161184
SMPR.IDX,23-Nov-16,898.23,900.03,892.45,897.34,0
SMRW.IDX,23-Nov-16,6020.56,6056.67,6005.44,6055.85,0
SMSS.IDX,23-Nov-16,6292.52,6345.34,6265.5,6345.28,0
SMTI.IDX,23-Nov-16,1051.5,1053.58,1044.73,1050.45,0
SMTR.IDX,23-Nov-16,203.24,205.49,201.18,204.73,0
SMXT.IDX,23-Nov-16,138.24,138.9,137.68,138.74,0
SNAC.IDX,23-Nov-16,235.11,236.28,234.32,234.91,0
SNCH.IDX,23-Nov-16,125.38,125.94,124.97,125.62,0
SNCT.IDX,23-Nov-16,151.76,152.52,151.35,152.14,0
SNER.IDX,23-Nov-16,81.83,82.67,81.46,82.67,0
SNNE.IDX,23-Nov-16,2987.56,3007.51,2983.02,2997.51,0
SNNT.IDX,23-Nov-16,3581.28,3599.13,3569.19,3572.94,0
SNRE.IDX,23-Nov-16,2076.08,2096.71,2076.08,2096.71,0
SNRT.IDX,23-Nov-16,86.6,87.5,86.21,87.5,0
SNRU.IDX,23-Nov-16,2194.29,2207.48,2180.6,2193.99,0
SNTE.IDX,23-Nov-16,162.71,163.5,162.17,163.07,0
SNUI.IDX,23-Nov-16,126.26,127.57,125.69,127.57,0
SOBC.IDX,23-Nov-16,11.59,11.8,11.32,11.4,0
SOCC.IDX,23-Nov-16,12.31,12.52,11.94,11.99,0
SOTR.IDX,23-Nov-16,625.6,629.05,625.29,626.39,0
SOX.IDX,23-Nov-16,887.57,891,883.35,889.31,0
SP500.IDX,23-Nov-16,2198.55,2204.72,2194.51,2204.72,523778550
SPAA.IDX,23-Nov-16,66.5,66.66,64.9,65.53,0
SPAB.IDX,23-Nov-16,99.02,99.54,97.43,98.38,0
SPAC.IDX,23-Nov-16,55.25,55.38,53.92,54.44,0
SPAD.IDX,23-Nov-16,474.93,475.09,461.98,471.01,0
SPEE.IDX,23-Nov-16,133.91,134.92,133.67,134.91,0
SPER.IDX,23-Nov-16,489.31,489.47,475.97,485.27,0
SPEY.IDX,23-Nov-16,119.26,119.41,118.71,119.08,0
SPFI.IDX,23-Nov-16,41.66,41.66,25,27.77,0
SPIN.IDX,23-Nov-16,250.66,251.64,244.28,247.5,0
SPIR.IDX,23-Nov-16,208.69,209.51,203.38,206.05,0
SPLR.IDX,23-Nov-16,712.73,715.52,694.59,703.73,0
SPOF.IDX,23-Nov-16,16.66,16.66,13.88,13.88,0
SPOH.IDX,23-Nov-16,13.88,16.66,13.88,16.66,0
SPPR.IDX,23-Nov-16,847.24,848.15,842.7,844.05,0
SPRL.IDX,23-Nov-16,132.06,132.59,130.98,131.49,0
SPRT.IDX,23-Nov-16,837.79,838.07,814.95,830.87,0
SPSU.IDX,23-Nov-16,511.32,513.04,510.51,513.04,0
SPTH.IDX,23-Nov-16,22.22,22.22,16.66,16.66,0
SPTW.IDX,23-Nov-16,41.66,44.44,33.33,36.11,0
SPUS.IDX,23-Nov-16,176.92,177.57,175.9,176.23,0
SPX.IDX,23-Nov-16,2198.55,2204.72,2194.51,2204.72,0
SPXT.IDX,23-Nov-16,4192.72,4204.49,4185.01,4204.49,0
SQTR.IDX,23-Nov-16,1320.13,1320.13,1306.65,1311.86,0
SRER.IDX,23-Nov-16,126.27,126.29,126.1,126.27,0
SRFF.IDX,23-Nov-16,101.8,101.81,101.8,101.81,0
SRIC.IDX,23-Nov-16,2924.02,2936.22,2906.94,2921.02,0
SRIE.IDX,23-Nov-16,3424.4,3451.74,3419.18,3451.74,0
SRMP.IDX,23-Nov-16,1560.27,1560.27,1538.02,1551.34,0
SRPR.IDX,23-Nov-16,170.67,170.89,168.89,169.92,0
SRVA.IDX,23-Nov-16,2500.61,2529.46,2497.81,2523.89,0
SRVB.IDX,23-Nov-16,2079.7,2100.48,2065.72,2090.01,0
SRVC.IDX,23-Nov-16,6204.39,6311.5,6197.97,6300.75,0
SRVD.IDX,23-Nov-16,2532.47,2543.29,2518.46,2537.82,0
SRVE.IDX,23-Nov-16,2106.26,2124.84,2076.54,2101.53,0
SRVF.IDX,23-Nov-16,6283.11,6339.78,6269.7,6335.49,0
SRVG.IDX,23-Nov-16,2955.96,2970.34,2944.19,2967.46,0
SRVH.IDX,23-Nov-16,3166.13,3186.03,3147.43,3181.42,0
SRVI.IDX,23-Nov-16,2918.69,2951.93,2916.82,2951.18,0
SRVJ.IDX,23-Nov-16,3127.68,3165.54,3124.22,3163.93,0
SRWI.IDX,23-Nov-16,6423.13,6441.13,6407.02,6441.08,0
SS1E.IDX,23-Nov-16,2358.33,2375.62,2346.23,2374.86,0
SS1J.IDX,23-Nov-16,2210.79,2230.88,2194.74,2228.77,0
SS2E.IDX,23-Nov-16,3227.2,3238.55,3218.34,3234.9,0
SS2J.IDX,23-Nov-16,3063.36,3091.91,3063.2,3090.96,0
SS3E.IDX,23-Nov-16,9028.35,9088.26,8929.17,9088.26,0
SS3J.IDX,23-Nov-16,4167.41,4169.29,4133.64,4139.41,0
SS4E.IDX,23-Nov-16,6589.18,6589.18,6554.38,6577.08,0
SS4J.IDX,23-Nov-16,3135.86,3160.05,3129.32,3158.56,0
SS5E.IDX,23-Nov-16,1201.9,1201.9,1188.03,1190.11,0
SS5J.IDX,23-Nov-16,1111.55,1112.42,1103.51,1110.21,0
SSAE.IDX,23-Nov-16,407.08,408.7,404.68,408.06,0
SSAI.IDX,23-Nov-16,610.25,612.68,606.66,611.72,0
SSAU.IDX,23-Nov-16,422.31,422.78,419.19,422.78,0
SSAX.IDX,23-Nov-16,3633.53,3652.49,3629.44,3639.32,0
SSBE.IDX,23-Nov-16,2446.75,2466.28,2442.95,2466.28,0
SSBR.IDX,23-Nov-16,2091.93,2098.71,2077.78,2087.85,0
SSCA.IDX,23-Nov-16,234.44,234.92,233.99,234.21,0
SSCB.IDX,23-Nov-16,242.75,243.6,237.2,238.36,0
SSCE.IDX,23-Nov-16,248.68,249.22,246.12,246.83,0
SSCH.IDX,23-Nov-16,440.64,442.48,439.08,440.11,0
SSCK.IDX,23-Nov-16,225.85,226.21,224.35,225.19,0
SSCL.IDX,23-Nov-16,232.02,232.6,228.19,231.23,0
SSCM.IDX,23-Nov-16,7412.38,7420.11,7384.29,7420.11,0
SSCP.IDX,23-Nov-16,172.17,172.62,170.26,170.71,0
SSCQ.IDX,23-Nov-16,397.42,398.53,393.06,396.35,0
SSCS.IDX,23-Nov-16,322.52,322.55,318.8,319.47,0
SSCU.IDX,23-Nov-16,314.96,315.82,311.23,312.27,0
SSCW.IDX,23-Nov-16,257.7,258.2,255.15,255.82,0
SSDI.IDX,23-Nov-16,8.11,8.18,8.11,8.18,0
SSEC.IDX,23-Nov-16,3247.94,3262.88,3231.59,3241.14,0
SSEN.IDX,23-Nov-16,176.6,178.26,176.1,178.22,0
SSER.IDX,23-Nov-16,231.89,233.23,231.84,232.34,0
SSEW.IDX,23-Nov-16,290.84,292.73,288.48,292.03,0
SSFA.IDX,23-Nov-16,299.39,300.42,297.09,297.69,0
SSFB.IDX,23-Nov-16,36.73,37.23,36.61,36.95,0
SSFE.IDX,23-Nov-16,282.81,283.95,282.11,282.76,0
SSFP.IDX,23-Nov-16,340.35,341.19,337.41,338.09,0
